uid,event,site,date,round,wplayer,bplayer,result,welo,belo,variant,start_fen,epd,ply,player,turn,complexity,gmove,gscore,emove,escore,cploss,wpc_value,bpc_value,tpc_value,wp_cnt,bp_cnt,emt_sec,clk_sec
Ding_ Liren-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.3-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.3,"Ding, Liren","Firouzja, Alireza",0-1,2762,2760,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,2k3r1/p1bp4/2pq4/6N1/1P1nQ2P/r2P1P2/P5P1/R2R2K1 w - -,50,"Ding, Liren",white,179,g1f1,-621,f3f4,-530,91,23,26,49,6,3,9,1764
Ding_ Liren-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.3-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.3,"Ding, Liren","Firouzja, Alireza",0-1,2762,2760,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,2k3r1/p1bp4/2pq4/6N1/1P1nQ2P/r2P1P2/P5P1/R2R1K2 b - -,51,"Firouzja, Alireza",black,1025,d6h2,607,g8f8,637,30,23,26,49,6,3,89,2486
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w KQkq -,0,"Dommaraju, Gukesh",white,240,e2e4,39,f2f4,50,11,32,32,64,8,8,30,5370
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/pppppppp/8/8/4P3/8/PPPP1PPP/RBNKQRBN b KQkq -,1,"Keymer, Vincent",black,410,e7e5,-13,e7e5,-13,0,32,32,64,8,8,441,4959
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RBNKQRBN w KQkq -,2,"Dommaraju, Gukesh",white,215,h1g3,19,h1g3,19,0,32,32,64,8,8,10,5360
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/pppp1ppp/8/4p3/4P3/6N1/PPPP1PPP/RBNKQRB1 b KQkq -,3,"Keymer, Vincent",black,81,f7f6,-34,c7c6,-32,2,32,32,64,8,8,493,4466
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/pppp2pp/5p2/4p3/4P3/6N1/PPPP1PPP/RBNKQRB1 w KQkq -,4,"Dommaraju, Gukesh",white,94,f2f3,36,f2f3,36,0,32,32,64,8,8,899,4461
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/pppp2pp/5p2/4p3/4P3/5PN1/PPPP2PP/RBNKQRB1 b KQkq -,5,"Keymer, Vincent",black,905,d7d5,-60,h8g6,-4,56,32,32,64,8,8,295,4171
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/ppp3pp/5p2/3pp3/4P3/5PN1/PPPP2PP/RBNKQRB1 w KQkq -,6,"Dommaraju, Gukesh",white,0,d2d4,32,e4d5,68,36,32,32,64,8,8,306,4155
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrbn/ppp3pp/5p2/3pp3/3PP3/5PN1/PPP3PP/RBNKQRB1 b KQkq -,7,"Keymer, Vincent",black,426,h8g6,-32,c7c6,-32,0,32,32,64,8,8,77,4094
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrb1/ppp3pp/5pn1/3pp3/3PP3/5PN1/PPP3PP/RBNKQRB1 w KQkq -,8,"Dommaraju, Gukesh",white,1750,c1b3,2,c1d3,28,26,32,32,64,8,8,387,3768
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbnkqrb1/ppp3pp/5pn1/3pp3/3PP3/1N3PN1/PPP3PP/RB1KQRB1 b KQkq -,9,"Keymer, Vincent",black,1394,c8d6,-8,e5d4,2,10,32,32,64,8,8,124,3970
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/3n1pn1/3pp3/3PP3/1N3PN1/PPP3PP/RB1KQRB1 w KQkq -,10,"Dommaraju, Gukesh",white,1718,g3f5,-38,c2c3,18,56,32,32,64,8,8,275,3493
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/3n1pn1/3ppN2/3PP3/1N3P2/PPP3PP/RB1KQRB1 b KQkq -,11,"Keymer, Vincent",black,1365,d6c4,14,d5e4,40,26,32,32,64,8,8,1045,2925
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/5pn1/3ppN2/2nPP3/1N3P2/PPP3PP/RB1KQRB1 w KQkq -,12,"Dommaraju, Gukesh",white,1974,e1c3,-75,d1c1,-21,54,32,32,64,8,8,509,2984
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/5pn1/3ppN2/2nPP3/1NQ2P2/PPP3PP/RB1K1RB1 b KQkq -,13,"Keymer, Vincent",black,2518,d5e4,-22,e5d4,65,87,32,32,64,8,8,312,2613
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/5pn1/4pN2/2nPp3/1NQ2P2/PPP3PP/RB1K1RB1 w KQkq -,14,"Dommaraju, Gukesh",white,154,f3e4,-131,d4d5,28,159,32,32,64,7,8,425,2559
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/5pn1/4pN2/2nPP3/1NQ5/PPP3PP/RB1K1RB1 b KQkq -,15,"Keymer, Vincent",black,0,e5d4,125,e5d4,125,0,32,32,64,7,7,247,2366
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/5pn1/5N2/2npP3/1NQ5/PPP3PP/RB1K1RB1 w KQkq -,16,"Dommaraju, Gukesh",white,1535,c3d4,-113,c3d4,-113,0,32,32,64,6,7,567,1992
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rb1kqrb1/ppp3pp/5pn1/5N2/2nQP3/1N6/PPP3PP/RB1K1RB1 b KQkq -,17,"Keymer, Vincent",black,0,d8c8,103,d8c8,103,0,32,32,64,6,6,49,2317
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk1qrb1/ppp3pp/5pn1/5N2/2nQP3/1N6/PPP3PP/RB1K1RB1 w KQ -,18,"Dommaraju, Gukesh",white,1809,f5e3,-251,a2a4,-104,147,32,32,64,6,6,298,1694
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk1qrb1/ppp3pp/5pn1/8/2nQP3/1N2N3/PPP3PP/RB1K1RB1 b KQ -,19,"Keymer, Vincent",black,46,e8b5,185,g6e5,233,48,32,32,64,6,6,360,1957
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5pn1/1q6/2nQP3/1N2N3/PPP3PP/RB1K1RB1 w KQ -,20,"Dommaraju, Gukesh",white,222,f1f5,-186,f1f5,-186,0,32,32,64,6,6,32,1662
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5pn1/1q3R2/2nQP3/1N2N3/PPP3PP/RB1K2B1 b Q -,21,"Keymer, Vincent",black,191,g6e5,166,c4e3,197,31,32,32,64,6,6,46,1911
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5p2/1q2nR2/2nQP3/1N2N3/PPP3PP/RB1K2B1 w Q -,22,"Dommaraju, Gukesh",white,1954,a2a4,-177,e3c4,-175,2,32,32,64,6,6,6,1656
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5p2/1q2nR2/P1nQP3/1N2N3/1PP3PP/RB1K2B1 b Q -,23,"Keymer, Vincent",black,59,c4e3,173,c4e3,173,0,32,32,64,6,6,138,1773
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5p2/1q2nR2/P2QP3/1N2n3/1PP3PP/RB1K2B1 w Q -,24,"Dommaraju, Gukesh",white,238,d4e3,-218,g1e3,-182,36,29,32,61,6,6,247,1409
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5p2/1q2nR2/P3P3/1N2Q3/1PP3PP/RB1K2B1 b Q -,25,"Keymer, Vincent",black,0,b5b4,86,f8d8,212,126,29,29,58,6,6,232,1541
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5p2/4nR2/Pq2P3/1N2Q3/1PP3PP/RB1K2B1 w Q -,26,"Dommaraju, Gukesh",white,140,d1c1,-222,b1a2,-99,123,29,29,58,6,6,76,1333
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/ppp3pp/5p2/4nR2/Pq2P3/1N2Q3/1PP3PP/RBK3B1 b - -,27,"Keymer, Vincent",black,120,a7a5,203,a7a5,203,0,29,29,58,6,6,172,1369
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/1pp3pp/5p2/p3nR2/Pq2P3/1N2Q3/1PP3PP/RBK3B1 w - -,28,"Dommaraju, Gukesh",white,3739,f5f1,-245,b3d4,-224,21,29,29,58,6,6,350,983
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,rbk2rb1/1pp3pp/5p2/p3n3/Pq2P3/1N2Q3/1PP3PP/RBK2RB1 b - -,29,"Keymer, Vincent",black,0,b8a7,211,b8a7,211,0,29,29,58,6,6,112,1257
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1k2rb1/bpp3pp/5p2/p3n3/Pq2P3/1N2Q3/1PP3PP/RBK2RB1 w - -,30,"Dommaraju, Gukesh",white,1879,b3c5,-517,e3c3,-231,286,29,29,58,6,6,129,854
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1k2rb1/bpp3pp/5p2/p1N1n3/Pq2P3/4Q3/1PP3PP/RBK2RB1 b - -,31,"Keymer, Vincent",black,0,f8d8,364,e5d7,510,146,29,29,58,6,6,119,1138
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/bpp3pp/5p2/p1N1n3/Pq2P3/4Q3/1PP3PP/RBK2RB1 w - -,32,"Dommaraju, Gukesh",white,1030,c2c3,-518,e3c3,-304,214,29,29,58,6,6,55,799
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/bpp3pp/5p2/p1N1n3/Pq2P3/2P1Q3/1P4PP/RBK2RB1 b - -,33,"Keymer, Vincent",black,0,b4c4,516,b4c4,516,0,29,29,58,6,6,41,1097
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/bpp3pp/5p2/p1N1n3/P1q1P3/2P1Q3/1P4PP/RBK2RB1 w - -,34,"Dommaraju, Gukesh",white,1210,f1e1,-523,f1e1,-523,0,29,29,58,6,6,35,764
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/bpp3pp/5p2/p1N1n3/P1q1P3/2P1Q3/1P4PP/RBK1R1B1 b - -,35,"Keymer, Vincent",black,59,e5d7,496,e5d7,496,0,29,29,58,6,6,56,1041
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/bppn2pp/5p2/p1N5/P1q1P3/2P1Q3/1P4PP/RBK1R1B1 w - -,36,"Dommaraju, Gukesh",white,59,e3h3,-518,e3h3,-518,0,29,29,58,6,6,70,694
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/bppn2pp/5p2/p1N5/P1q1P3/2P4Q/1P4PP/RBK1R1B1 b - -,37,"Keymer, Vincent",black,0,a7c5,528,a7c5,528,0,29,29,58,6,6,22,1019
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/1ppn2pp/5p2/p1b5/P1q1P3/2P4Q/1P4PP/RBK1R1B1 w - -,38,"Dommaraju, Gukesh",white,0,b1a2,-525,b1a2,-525,0,26,29,55,6,6,31,663
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/1ppn2pp/5p2/p1b5/P1q1P3/2P4Q/BP4PP/R1K1R1B1 b - -,39,"Keymer, Vincent",black,0,c4a4,539,c4a4,539,0,26,29,55,6,6,57,962
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/1ppn2pp/5p2/p1b5/q3P3/2P4Q/BP4PP/R1K1R1B1 w - -,40,"Dommaraju, Gukesh",white,206,g1c5,-566,c1b1,-528,38,26,29,55,5,6,11,652
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr2b1/1ppn2pp/5p2/p1B5/q3P3/2P4Q/BP4PP/R1K1R3 b - -,41,"Keymer, Vincent",black,179,g8a2,560,g8a2,560,0,26,26,52,5,6,6,956
Dommaraju_ Gukesh-Keymer_ Vincent-Freestyle_Chess_G.O.A.T._Challenge-2024.02.13-round_3.4-0-1,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.13,3.4,"Dommaraju, Gukesh","Keymer, Vincent",0-1,2743,2738,Chess960,rbnkqrbn/pppppppp/8/8/8/8/PPPPPPPP/RBNKQRBN w FAfa - 0 1,r1kr4/1ppn2pp/5p2/p1B5/q3P3/2P4Q/bP4PP/R1K1R3 w - -,42,"Dommaraju, Gukesh",white,2197,e1d1,-585,e1d1,-585,0,23,26,49,5,6,4,648
